time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,-5.15538610234,-1.20508666979,19.8837948372,6.05409326957,0.280939319694,0.0,-4.95137753815,-1.96072719887,4.6794586417,-0.251236342185,0.0391011405741,0.0,421.25106015664886,419.2423399995071,419.20464986277966,418.07046195613856
3.3600000000000025,-5.45835353348,-1.32704981307,20.1650703698,6.03910953257,0.283318382803,0.0,-5.14777504188,-2.10589066433,4.69531833189,-0.255944821726,0.0402246942039,0.0,460.62963630794115,460.71922038128764,461.01920375484775,460.5852575963579
3.4200000000000026,-5.77279668733,-1.45765931184,20.445876595,6.0238296043,0.286805238862,0.0,-5.33404725852,-2.24889752095,4.66397241368,-0.253882291564,0.0276120036119,0.0,447.79526766411334,446.7684375644506,447.7553657810909,447.8582627818103
3.4800000000000026,-6.09853860808,-1.59709334759,20.7247689747,6.01602766085,0.290550790578,0.0,-5.524436016,-2.39940291265,4.63165803806,-0.284969890912,0.0105342663504,0.0,449.112768450013,447.7251932098437,451.2359922791293,448.6490945086222
3.5400000000000027,-6.43596274883,-1.74585774415,21.0021539163,5.999511076,0.291507979834,0.0,-5.72320193388,-2.56066432549,4.6134598985,-0.277731601733,0.0156947600233,0.0,455.6312442731073,456.043597879729,455.5529430497197,456.052811823086
3.6000000000000028,-6.78479615294,-1.90402549458,21.2764692815,5.98377869262,0.292548474352,0.0,-5.90486092908,-2.71271000268,4.52971244176,-0.289574292732,0.0181412455796,0.0,436.45868679402,436.66279147492247,435.5049371842616,434.4306092130007
3.660000000000003,-7.14365087509,-2.07061802387,21.5426414385,5.96655177346,0.295023257408,0.0,-6.05748564557,-2.84149856085,4.34252019216,-0.286400286491,0.00398756880333,0.0,398.7799861240576,397.4845494004556,400.75222277474097,400.94631202291134
3.720000000000003,-7.51370847877,-2.24715530978,21.8036197041,5.95493981656,0.296159911435,0.0,-6.27789969712,-3.04384279211,4.35545110843,-0.313488394758,0.0132340275682,0.0,470.433076878602,471.1485594320637,472.15401374641215,469.975441373125
3.780000000000003,-7.89591589677,-2.43482358743,22.0616860611,5.94173508757,0.296943926667,0.0,-6.46266958759,-3.2126630534,4.24613936716,-0.340651951962,0.0115473180846,0.0,431.7888844292928,431.646412465841,433.41754101785637,431.01781914200467
3.840000000000003,-8.29129413985,-2.63504396223,22.3192281175,5.9213518597,0.300993368227,0.0,-6.71679556498,-3.46281264711,4.3360530621,-0.344709534967,0.0304528037949,0.0,499.3922875978243,500.7696046967045,501.24524237920116,500.8444472274108
